yardline_100,ydstogo,td_prob,fg_prob,opp_td_prob,opp_fg_prob,no_score_prob
27.0,25.0,0.04465965,0.7889429,0.07338957,0.05200362,0.0398358
27.0,27.0,0.014589444,0.77847916,0.052329592,0.037224405,0.1168092
28.0,1.0,0.27185526,0.4398767,0.08945646,0.07074542,0.12628908
28.0,2.0,0.11451706,0.6794843,0.09166703,0.062267788,0.05074068
28.0,3.0,0.065231726,0.7333712,0.08490613,0.05403306,0.0610281
28.0,4.0,0.045273352,0.749937,0.07995706,0.047874402,0.07591283
28.0,5.0,0.051677592,0.72944736,0.076135054,0.043577947,0.09790577
28.0,6.0,0.042167768,0.7129126,0.04950664,0.043210365,0.1510806
28.0,7.0,0.05062193,0.7432753,0.08300432,0.052283015,0.06968139
28.0,8.0,0.02290675,0.76542145,0.04787684,0.03971615,0.12333175
28.0,9.0,0.043821093,0.7602223,0.088883586,0.052919228,0.05307281
28.0,10.0,0.037519746,0.7462359,0.058807537,0.039815668,0.11673699
28.0,11.0,0.04778415,0.7848678,0.10053128,0.055903822,0.009565747
28.0,12.0,0.039665755,0.7636498,0.07706964,0.05044313,0.068153635
28.0,13.0,0.06166196,0.69321865,0.068296,0.048382007,0.12680176
28.0,14.0,0.04541617,0.76446205,0.07992826,0.04810883,0.060973365
28.0,15.0,0.04099715,0.78670526,0.08610904,0.049753606,0.035144713
28.0,16.0,0.0,0.7596956,0.0,0.0,0.24030443
28.0,18.0,0.041680597,0.7238174,0.053519122,0.04687385,0.13283703
28.0,19.0,0.047655,0.79617107,0.09845774,0.051814698,0.004701549
28.0,20.0,0.06303997,0.60712117,0.022421245,0.04955282,0.2569476
28.0,22.0,0.050550275,0.77113396,0.10395312,0.060781255,0.011435154
28.0,25.0,0.047182575,0.777918,0.11452021,0.056105286,0.002878509
29.0,1.0,0.2269566,0.5132569,0.09394888,0.07645963,0.08785869
29.0,2.0,0.13262925,0.64564776,0.09104054,0.0681755,0.06108003
29.0,3.0,0.052790247,0.7566547,0.0877291,0.053504687,0.04815598
29.0,4.0,0.059313893,0.7063738,0.09171689,0.056460515,0.08482628
29.0,5.0,0.052769464,0.6935159,0.0704747,0.049013875,0.13309029
29.0,6.0,0.051915742,0.71644014,0.07911239,0.0489124,0.10245118
29.0,7.0,0.048211746,0.7022145,0.07274255,0.049663868,0.12600051
29.0,8.0,0.050287083,0.7287731,0.08679265,0.061675806,0.07118245
29.0,9.0,0.04511595,0.75049746,0.07775618,0.047836624,0.07761926
29.0,10.0,0.029345613,0.73336214,0.047173828,0.035511572,0.15383881
29.0,11.0,0.04904367,0.73563004,0.063938774,0.0436943,0.10668034
29.0,12.0,0.052934162,0.7407504,0.09024153,0.055268805,0.059603263
29.0,13.0,0.022361325,0.7624304,0.045564562,0.05425927,0.114679374
29.0,14.0,0.034347482,0.761544,0.064135596,0.050914913,0.088234834
29.0,15.0,0.013063254,0.7736554,0.02494745,0.022776045,0.16519427
29.0,16.0,0.05212103,0.75416046,0.12592751,0.06433171,0.0018475981
29.0,17.0,0.055945367,0.7542648,0.10599486,0.0634083,0.019020174
29.0,18.0,0.05133291,0.7613809,0.11879638,0.063590385,0.003434146
29.0,19.0,0.052578554,0.75426,0.12501672,0.064082675,0.002469234
29.0,22.0,0.037954316,0.7473065,0.09626581,0.053278856,0.063846
30.0,1.0,0.26654613,0.39398283,0.10060046,0.08005501,0.15711597
30.0,2.0,0.13920996,0.5903244,0.09179556,0.07107762,0.106175184
30.0,3.0,0.060394634,0.68587327,0.09542395,0.059015665,0.09789008
30.0,4.0,0.050008498,0.6767909,0.07600461,0.055878516,0.1402215
30.0,5.0,0.057537694,0.70378196,0.097122416,0.06339306,0.07681233
30.0,6.0,0.039349865,0.71377367,0.08258168,0.055376958,0.10773777
30.0,7.0,0.046562318,0.71833557,0.088460974,0.05883852,0.08666789
30.0,8.0,0.047729675,0.7184589,0.093160935,0.06197951,0.07740292
30.0,9.0,0.05164515,0.7108798,0.10629899,0.06696973,0.062768124
30.0,10.0,0.034229405,0.71970725,0.060862403,0.041632608,0.1426442
30.0,11.0,0.040942613,0.731492,0.088003114,0.052735686,0.0857199
30.0,12.0,0.03912753,0.6599886,0.04973324,0.051458992,0.19835064
30.0,13.0,0.05794419,0.6380162,0.069459245,0.047079235,0.18637453
30.0,14.0,0.05035326,0.75579834,0.10634645,0.062266182,0.023826912
30.0,15.0,0.047336612,0.73209655,0.09933777,0.0647104,0.055192847
30.0,16.0,0.03689981,0.6941989,0.06435514,0.046400376,0.15718547
30.0,17.0,0.03350211,0.74677444,0.08302774,0.053718634,0.08180059
30.0,19.0,0.055964924,0.73498213,0.12609506,0.07003667,0.011245587
30.0,20.0,0.056652796,0.7452176,0.10860703,0.06616433,0.021928951
30.0,21.0,0.037027966,0.7647595,0.097082876,0.05859292,0.041252762
30.0,22.0,0.052533902,0.7583925,0.11917135,0.06507127,0.0035344255
30.0,26.0,0.034214456,0.2728959,0.03906329,0.03166041,0.12094637
30.0,29.0,0.008555604,0.70677894,0.04881673,0.02806312,0.207098
31.0,1.0,0.28666642,0.42680532,0.1167511,0.08919143,0.078819856
31.0,2.0,0.077667646,0.65735805,0.08521821,0.06116435,0.1173727
31.0,3.0,0.08973421,0.65015566,0.109276675,0.07267892,0.07671204
31.0,4.0,0.07163493,0.6994231,0.120888524,0.0756897,0.030818846
31.0,5.0,0.058679543,0.698854,0.11327649,0.06718813,0.06055196
31.0,6.0,0.045356393,0.72142434,0.092795424,0.059392452,0.0797128
31.0,7.0,0.05763608,0.71015584,0.10435723,0.06802013,0.05843482
31.0,8.0,0.020963926,0.7219714,0.058061615,0.055945944,0.14225963
31.0,9.0,0.038862824,0.69108284,0.06542297,0.06197424,0.14174272
31.0,10.0,0.027989399,0.66560775,0.028638087,0.03366852,0.24351588
31.0,11.0,0.05910699,0.7080385,0.1111689,0.06961999,0.0504067
31.0,12.0,0.03215284,0.7223864,0.05543498,0.04697762,0.14200892
31.0,13.0,0.027941786,0.7284262,0.06428914,0.06281034,0.1156089
31.0,14.0,0.055178165,0.7389409,0.12248358,0.07336059,0.008514585
31.0,15.0,0.04185441,0.72689533,0.09932015,0.06893988,0.061502416
31.0,16.0,0.06773851,0.67986774,0.12678796,0.075914204,0.048169028
31.0,18.0,0.03821677,0.73097825,0.105669565,0.06516967,0.05862178
31.0,19.0,0.039132535,0.64121103,0.07311774,0.04364265,0.20182484
31.0,20.0,0.05394991,0.71215487,0.12901221,0.07554249,0.02760429
31.0,21.0,0.05684626,0.7142279,0.12232784,0.07612952,0.028882308
31.0,23.0,0.03707401,0.70385045,0.10091299,0.062582046,0.09434364
31.0,27.0,0.0020968928,0.68170655,0.0061752857,0.035226107,0.27462962
31.0,30.0,0.0027389524,0.6808072,0.0035168978,0.013091166,0.29967746
32.0,1.0,0.28046358,0.4114544,0.11191892,0.07655558,0.117167786
32.0,2.0,0.09914479,0.62303203,0.105648495,0.0717181,0.098557144
32.0,3.0,0.09382011,0.6302431,0.11914863,0.07983401,0.07486929
32.0,4.0,0.108728446,0.5559501,0.10583602,0.07300961,0.15463163
32.0,5.0,0.073138334,0.6215978,0.094681635,0.0723812,0.13651152
32.0,6.0,0.039947163,0.643181,0.058592737,0.058782876,0.1986134
32.0,7.0,0.045824595,0.688014,0.09654803,0.0645986,0.10360911
32.0,8.0,0.05091867,0.7069304,0.1033167,0.070466354,0.0667946
32.0,9.0,0.057092432,0.6845039,0.124607354,0.0790708,0.053019192
32.0,10.0,0.024375513,0.7044196,0.05812018,0.039158024,0.17311135
32.0,11.0,0.06187736,0.71427155,0.13288613,0.07939636,0.009753515
32.0,12.0,0.044071406,0.7061302,0.11604452,0.064395875,0.06785141
32.0,13.0,0.06484412,0.69382066,0.14477931,0.08388732,0.010230723
32.0,14.0,0.04672807,0.5836903,0.10839781,0.07099682,0.18853962
32.0,15.0,0.05138473,0.6839449,0.10060067,0.070644446,0.09208735
32.0,16.0,0.056018736,0.688156,0.12924476,0.075887404,0.048349876
32.0,17.0,0.1154643,0.57481116,0.17377383,0.12693845,0.004906512
32.0,18.0,0.052879356,0.7216457,0.119899675,0.07286976,0.031246057
32.0,19.0,0.033927266,0.7474765,0.103066325,0.062043663,0.052246936
32.0,20.0,0.043834835,0.71739817,0.10742901,0.069300115,0.06018129
32.0,21.0,0.032597896,0.6824665,0.0866854,0.06330272,0.13272701
32.0,22.0,0.050767906,0.75281584,0.124496415,0.06524737,0.0045618378
32.0,23.0,0.0023824077,0.6585793,0.002879628,0.011286769,0.32462463
33.0,1.0,0.27629825,0.40300503,0.121265225,0.08626735,0.11081224
33.0,2.0,0.08900693,0.631715,0.12809303,0.07863924,0.07071517
33.0,3.0,0.08285846,0.5704758,0.09964201,0.07116791,0.17391041
33.0,4.0,0.07856312,0.6208822,0.116143085,0.08037057,0.10216984
33.0,5.0,0.0948998,0.6139019,0.12629929,0.08113222,0.08164357
33.0,6.0,0.07493515,0.6622222,0.13126056,0.08373508,0.045762636
33.0,7.0,0.06404617,0.65727913,0.12545937,0.076447286,0.07478702
33.0,8.0,0.04632705,0.68317133,0.107161626,0.072956644,0.08880433
33.0,9.0,0.049198207,0.64707124,0.12133306,0.07628137,0.10428862
33.0,10.0,0.021306587,0.6042269,0.053129673,0.034973722,0.23558137
33.0,11.0,0.04764067,0.6920443,0.11972704,0.07668093,0.06193416
33.0,12.0,0.08038257,0.6483054,0.12581259,0.08506116,0.058460776
33.0,13.0,0.044428717,0.7085206,0.08483664,0.057228547,0.103727765
33.0,14.0,0.060038637,0.6223443,0.11568201,0.08273145,0.117193766
33.0,15.0,0.047259513,0.65430385,0.079404935,0.05558883,0.16214254
33.0,17.0,0.044010937,0.7335228,0.11654119,0.06938526,0.03485841
33.0,18.0,0.04866745,0.71113896,0.12261671,0.07567278,0.04011423
33.0,19.0,0.033556007,0.65776646,0.083555445,0.07587205,0.14821976
33.0,20.0,0.03141246,0.66049486,0.10019168,0.09095447,0.11588109
33.0,21.0,0.04342007,0.7019723,0.10798368,0.07557734,0.06911992
33.0,24.0,0.022221556,0.65205806,0.056722805,0.038330574,0.22956935
33.0,25.0,0.05065134,0.73715764,0.13332413,0.07358789,0.0036874707
33.0,28.0,0.0025337327,0.63651454,0.0062194127,0.022380475,0.33215648
34.0,1.0,0.24973333,0.43050277,0.13712141,0.08516919,0.095296375
34.0,2.0,0.16645063,0.467788,0.12907563,0.085436165,0.14902309
34.0,3.0,0.12032007,0.54339564,0.15281045,0.098172314,0.083062984
34.0,4.0,0.091610745,0.58143973,0.12597995,0.08067702,0.11841675
34.0,5.0,0.04714201,0.632469,0.100881904,0.06658405,0.1512839
34.0,6.0,0.0639686,0.6285526,0.121320054,0.08265031,0.1016544
34.0,7.0,0.058530193,0.6600611,0.115744956,0.07077683,0.09329201
34.0,8.0,0.04982517,0.6770785,0.124563195,0.079782225,0.066968516
34.0,9.0,0.06376626,0.66727823,0.14757964,0.08451814,0.03498126
34.0,10.0,0.032725055,0.6135403,0.0677996,0.06022994,0.22467232
34.0,11.0,0.073620945,0.5147121,0.14028555,0.079668485,0.18940006
34.0,12.0,0.08715096,0.4795128,0.13833487,0.08230457,0.043822657
34.0,13.0,0.06021483,0.67627853,0.13436137,0.0862138,0.040850352
34.0,14.0,0.06309897,0.64878076,0.16068009,0.09389364,0.031339478
34.0,15.0,0.035048943,0.5751329,0.04576685,0.041390162,0.30179277
34.0,16.0,0.09629532,0.6123676,0.16636391,0.10054356,0.021707753
34.0,18.0,0.036036808,0.66259617,0.09012642,0.052510496,0.15745552
34.0,19.0,0.02131404,0.62549216,0.053536136,0.045800447,0.25313365
34.0,20.0,0.028277405,0.68036014,0.09408711,0.06778784,0.12838927
34.0,21.0,0.029707683,0.63494337,0.108675435,0.080716446,0.14470406
35.0,1.0,0.2739497,0.3509168,0.12121034,0.08228615,0.16872603
35.0,2.0,0.23455416,0.45728853,0.16126062,0.099503405,0.044290878
35.0,3.0,0.092870556,0.5887923,0.11218907,0.079157375,0.12517042
35.0,4.0,0.11417613,0.55045855,0.14764069,0.09048555,0.09471624
35.0,5.0,0.072369985,0.63400096,0.13777758,0.08462962,0.069349624
35.0,6.0,0.06817183,0.5744046,0.121498846,0.08025478,0.15381947
35.0,7.0,0.078941114,0.5659341,0.12561046,0.08630902,0.14107786
35.0,8.0,0.101142675,0.58810216,0.14654842,0.09807671,0.06386939
35.0,9.0,0.07604013,0.5533175,0.11356116,0.073224545,0.18184885
35.0,10.0,0.05770183,0.59881747,0.09175615,0.060980376,0.1893604
35.0,11.0,0.084561415,0.6120225,0.15214354,0.0942337,0.054863248
35.0,12.0,0.07948067,0.46766362,0.10104249,0.071503624,0.2779455
35.0,13.0,0.096531436,0.59530467,0.14632013,0.088010676,0.071198426
35.0,14.0,0.042583913,0.61919403,0.1604183,0.099449515,0.07678321
35.0,15.0,0.036970325,0.6635808,0.11240992,0.08850504,0.09709899
35.0,16.0,0.06731308,0.65933204,0.16155364,0.09604889,0.013591602
35.0,17.0,0.0612481,0.72024786,0.13184845,0.07835366,0.0064444924
35.0,18.0,0.04804322,0.66917306,0.13233094,0.08485098,0.06415082
35.0,19.0,0.06668851,0.5110308,0.116754115,0.06913042,0.034437925
35.0,20.0,0.10227693,0.5612155,0.12243864,0.078473665,0.13376826
35.0,22.0,0.039004736,0.6154316,0.14157708,0.09840908,0.103030615
35.0,26.0,0.06694555,0.62748057,0.19111198,0.10117665,0.011110385
36.0,1.0,0.2939088,0.32250565,0.13638683,0.09887919,0.14463687
36.0,2.0,0.2287194,0.29436758,0.1452503,0.09425056,0.23318574
36.0,3.0,0.18718928,0.460792,0.17877756,0.107548475,0.06173017
36.0,4.0,0.12105074,0.53894216,0.1425848,0.09017867,0.1043958
36.0,5.0,0.08957249,0.57602346,0.16529003,0.10629407,0.060267724
36.0,6.0,0.12730132,0.48734522,0.16962346,0.10566979,0.106742054
36.0,7.0,0.069548644,0.5080052,0.0969175,0.07263643,0.18426807
36.0,8.0,0.095080644,0.5092501,0.13078646,0.09114187,0.17112802
36.0,9.0,0.07312647,0.57774055,0.12559474,0.09041541,0.13102934
36.0,10.0,0.03042987,0.53237116,0.0538253,0.043402363,0.33883485
36.0,11.0,0.10739671,0.35547507,0.10717468,0.0782565,0.34840313
36.0,12.0,0.07516551,0.5595217,0.14470208,0.09061937,0.1274043
36.0,13.0,0.064548306,0.6324623,0.1623637,0.09871501,0.03981031
36.0,14.0,0.08649541,0.5534769,0.14218405,0.10558325,0.10988095
36.0,15.0,0.062253065,0.5998421,0.1609827,0.106411606,0.06746455
36.0,16.0,0.032554347,0.6380237,0.12269804,0.08085072,0.12426998
36.0,17.0,0.11676797,0.3606315,0.1482657,0.100377664,0.019873884
36.0,18.0,0.057324227,0.59756845,0.16225344,0.09747319,0.0832069
36.0,20.0,0.10368844,0.5288275,0.14584224,0.09985987,0.11889824
36.0,22.0,0.083212934,0.60799944,0.18573253,0.11102999,0.0096820425
36.0,26.0,0.0092286365,0.5750995,0.058434095,0.05903534,0.297449
36.0,31.0,0.08393429,0.6095784,0.18587528,0.11457584,0.0034424004
37.0,1.0,0.30026966,0.25410444,0.14958765,0.105688624,0.1838384
37.0,2.0,0.20122743,0.37619135,0.16314457,0.10435909,0.1497708
37.0,3.0,0.1491659,0.3999298,0.12921189,0.095284455,0.22180091
37.0,4.0,0.15482062,0.36708456,0.15203026,0.10037486,0.22084434
37.0,5.0,0.14224088,0.48267987,0.1844565,0.11510342,0.07055465
37.0,6.0,0.08345943,0.57496285,0.15834865,0.100751564,0.07915319
37.0,7.0,0.1126596,0.44045237,0.17978631,0.10855844,0.071277454
37.0,8.0,0.08664007,0.50985456,0.14479157,0.09007316,0.16506861
37.0,9.0,0.12895346,0.3457416,0.15192685,0.106303886,0.26279294
37.0,10.0,0.06181464,0.50146747,0.08640336,0.07021651,0.27753502
37.0,11.0,0.039892554,0.4857198,0.104027145,0.08608548,0.28278726
37.0,12.0,0.040242355,0.67308855,0.11700042,0.0925505,0.07574221
37.0,13.0,0.1903485,0.36568022,0.22547357,0.14375293,0.06698059
37.0,14.0,0.09086832,0.460217,0.13953748,0.10558031,0.075426586
37.0,15.0,0.13855626,0.292994,0.16607715,0.11554751,0.28090432
37.0,16.0,0.030507285,0.5632037,0.13669217,0.090946056,0.17704871
37.0,17.0,0.16307697,0.47607374,0.20222887,0.13759743,0.013476046
37.0,18.0,0.183001,0.24403249,0.17255814,0.13001825,0.260148
37.0,19.0,0.029225167,0.09800951,0.025578186,0.053251784,0.7909042
37.0,20.0,0.15048958,0.47181106,0.20466651,0.121877365,0.04538788
37.0,21.0,0.08422102,0.5821359,0.19559678,0.119163334,0.01639395
37.0,22.0,0.12565938,0.510902,0.21933703,0.12905501,0.007963299
37.0,23.0,0.087494716,0.5841789,0.19969285,0.1233398,0.0025050698
38.0,1.0,0.32179362,0.2222457,0.1769229,0.11439919,0.15654491
38.0,2.0,0.26780298,0.26097146,0.18596289,0.11290944,0.16466324
38.0,3.0,0.24510874,0.28737804,0.21112932,0.1280155,0.119227245
38.0,4.0,0.22687988,0.29293934,0.22764894,0.13183011,0.111647785
38.0,5.0,0.17870209,0.29675877,0.17446046,0.10819525,0.23565258
38.0,6.0,0.16588852,0.3416702,0.18155682,0.11619573,0.18858564
38.0,7.0,0.17347114,0.3610728,0.19230509,0.1183614,0.14824112
38.0,8.0,0.13266812,0.4104896,0.18360156,0.10944168,0.15880953
38.0,9.0,0.13474926,0.4064299,0.19013372,0.12854138,0.13512486
38.0,10.0,0.059372485,0.4787633,0.09419917,0.060834147,0.30452362
38.0,11.0,0.16940564,0.18222886,0.1973351,0.12752014,0.3122092
38.0,12.0,0.0374338,0.6060865,0.11586348,0.06278336,0.17653488
38.0,13.0,0.17774892,0.35584912,0.23910572,0.14538275,0.07437128
38.0,14.0,0.11515936,0.3725102,0.17977183,0.12495679,0.20276807
38.0,15.0,0.17117749,0.38599613,0.2640416,0.14984983,0.019953985
38.0,16.0,0.1634199,0.3672568,0.21396843,0.12971584,0.116738364
38.0,17.0,0.14879422,0.29076785,0.18332294,0.13735384,0.23089792
38.0,18.0,0.11991603,0.39661428,0.16958857,0.12606943,0.18157767
38.0,19.0,0.1344703,0.32639715,0.19365875,0.1391787,0.19849074
38.0,20.0,0.07459642,0.5554692,0.23747833,0.122052304,0.007815659
38.0,21.0,0.24995025,0.23800917,0.3016128,0.17282163,0.023029685
38.0,24.0,0.24910603,0.2555389,0.29717612,0.16641594,0.010353762
38.0,28.0,0.0,0.61651057,0.0,0.0,0.38348943
38.0,30.0,0.2625283,0.25994846,0.25008133,0.15878682,0.05621809
39.0,1.0,0.29324657,0.21305975,0.17824626,0.11932205,0.18939175
39.0,2.0,0.21515399,0.29931408,0.15450352,0.11702972,0.20762926
39.0,3.0,0.20943475,0.26391938,0.18926547,0.111868955,0.21836506
39.0,4.0,0.21773411,0.21366873,0.17637332,0.11147503,0.2257272
39.0,5.0,0.20659405,0.19653544,0.18918595,0.1121959,0.23138553
39.0,6.0,0.16917829,0.34394962,0.18884641,0.11615387,0.17524919
39.0,7.0,0.17501152,0.33438265,0.21658657,0.13843288,0.12798434
39.0,8.0,0.16775422,0.26106605,0.18223462,0.12718397,0.25572556
39.0,9.0,0.13959223,0.32619852,0.18841335,0.12900737,0.16356167
39.0,10.0,0.11247455,0.3415838,0.118275754,0.08049644,0.34157816
39.0,11.0,0.16649747,0.23383105,0.1965734,0.12482502,0.07137887
39.0,12.0,0.17508341,0.33978143,0.18863165,0.13677724,0.15033185
39.0,13.0,0.19059037,0.31934264,0.24607055,0.1502367,0.08572049
39.0,14.0,0.24117436,0.22049458,0.29547992,0.17551719,0.056961387
39.0,15.0,0.20433027,0.33171275,0.2612048,0.16471285,0.029063018
39.0,16.0,0.140441,0.29561162,0.15872708,0.1150505,0.17085491
39.0,17.0,0.10207981,0.32763404,0.1369154,0.08616517,0.34288594
39.0,18.0,0.13168612,0.19755748,0.12303928,0.08178346,0.45677596
39.0,19.0,0.21341144,0.21848682,0.23552433,0.1824551,0.14373761
39.0,20.0,0.0,0.5909624,0.0,0.0,0.40903756
39.0,21.0,0.14998993,0.46287164,0.23001023,0.13941774,0.011126195
39.0,24.0,0.24230431,0.21514097,0.286208,0.1771258,0.066685066
39.0,32.0,0.07001977,0.633476,0.17648314,0.11615828,0.001551671
40.0,1.0,0.3287498,0.19852045,0.18293144,0.12414886,0.15746233
40.0,2.0,0.2680922,0.18077485,0.19346473,0.11824427,0.23097709
40.0,3.0,0.24923483,0.25963056,0.2234091,0.13776103,0.12029597
40.0,4.0,0.22980674,0.25165084,0.20424426,0.1278135,0.177821
40.0,5.0,0.21900773,0.22199348,0.19265054,0.121865496,0.2009739
40.0,6.0,0.23817217,0.19991665,0.2211491,0.13816102,0.19291355
40.0,7.0,0.21834473,0.25449827,0.21673056,0.13586314,0.16646765
40.0,8.0,0.22799443,0.19134308,0.21927723,0.13980934,0.21174943
40.0,9.0,0.21266867,0.16629384,0.17762949,0.12201346,0.22866112
40.0,10.0,0.10626109,0.33005384,0.11108658,0.07529164,0.33289015
40.0,11.0,0.08947998,0.26485133,0.13274498,0.09573017,0.28820118
40.0,12.0,0.149933,0.20802617,0.17797194,0.11678877,0.17452788
40.0,13.0,0.26329842,0.21372078,0.26970434,0.1748665,0.066627115
40.0,14.0,0.15559497,0.24135947,0.19920975,0.12681437,0.07002552
40.0,15.0,0.113000855,0.23482737,0.10392012,0.07932603,0.46394306
40.0,16.0,0.24482656,0.2102865,0.27821034,0.17654295,0.07779179
40.0,17.0,0.12819543,0.1479421,0.14535102,0.1094337,0.45921797
40.0,18.0,0.23924431,0.2134771,0.28753468,0.18197437,0.06485949
40.0,19.0,0.15364149,0.1556066,0.14804316,0.12473239,0.41063306
40.0,20.0,0.23494662,0.21394573,0.32818055,0.18335736,0.020865668
40.0,23.0,0.23029196,0.1937949,0.23656799,0.14449988,0.18377446
40.0,24.0,0.20259404,0.1740676,0.20370643,0.11782812,0.28545555
40.0,27.0,0.054512568,0.105657525,0.02574628,0.082464755,0.7282389
41.0,1.0,0.3024703,0.19947606,0.18611303,0.11607842,0.18840961
41.0,2.0,0.23666695,0.16443864,0.17712966,0.11203697,0.30185485
41.0,3.0,0.2488767,0.19829595,0.20333281,0.124170125,0.21707182
41.0,4.0,0.25725478,0.23596972,0.2105593,0.12540235,0.16182202
41.0,5.0,0.23384877,0.21504776,0.1846086,0.12521653,0.23146637
41.0,6.0,0.27362466,0.20780815,0.2473977,0.15670455,0.10430578
41.0,7.0,0.19937171,0.15671346,0.17852964,0.11378179,0.2720686
41.0,8.0,0.19574364,0.22741121,0.19787106,0.13897328,0.23336415
41.0,9.0,0.2697087,0.20644462,0.24588309,0.15609081,0.112951756
41.0,10.0,0.15502596,0.237683,0.18087585,0.117940575,0.24958853
41.0,11.0,0.21834111,0.28202838,0.23287053,0.14489508,0.112436555
41.0,12.0,0.27124324,0.1994329,0.24996571,0.1558687,0.11343699
41.0,13.0,0.06111612,0.06305552,0.11343629,0.06391759,0.69212526
41.0,14.0,0.17697056,0.23886137,0.22025831,0.13879885,0.21619415
41.0,15.0,0.15931137,0.23422964,0.1742053,0.10714441,0.31383285
41.0,16.0,0.16301087,0.14862706,0.16912544,0.1166846,0.3944541
41.0,17.0,0.1543021,0.28352156,0.22118808,0.15802093,0.17583235
41.0,18.0,0.25604153,0.19643387,0.27413166,0.16696964,0.092446305
41.0,20.0,0.20983365,0.27161953,0.29609007,0.181811,0.028673455
41.0,21.0,0.06283188,0.07134583,0.06141474,0.051363595,0.24692157
41.0,22.0,0.20921293,0.16047065,0.1752449,0.1202382,0.325169
41.0,23.0,0.16212806,0.31206146,0.20320447,0.13403578,0.17982489
41.0,26.0,0.3287968,0.19641243,0.27424926,0.16374485,0.023940593
41.0,27.0,0.10620332,0.110823,0.050362464,0.09907488,0.62795824
42.0,1.0,0.3166298,0.16831209,0.18154593,0.11892455,0.20743422
42.0,2.0,0.2844287,0.17173007,0.21298063,0.13167152,0.19086011
42.0,3.0,0.23609196,0.1877828,0.19298837,0.12510954,0.24894151
42.0,4.0,0.3029209,0.18554048,0.23562995,0.14672066,0.11965273
42.0,5.0,0.14551616,0.12396885,0.10501635,0.086404696,0.53435254
42.0,6.0,0.20110534,0.15603237,0.17885901,0.12862389,0.23397894
42.0,7.0,0.20987347,0.16434631,0.20887646,0.13104495,0.27806315
42.0,8.0,0.22803107,0.17986375,0.22553465,0.1515213,0.20574085
42.0,9.0,0.17352764,0.19008756,0.19080615,0.13355902,0.305342
42.0,10.0,0.14756316,0.2556258,0.15440132,0.096915096,0.33963588
42.0,11.0,0.22250506,0.22722933,0.28100348,0.16559733,0.0314685
42.0,12.0,0.23124784,0.17554758,0.23074019,0.14726429,0.20496416
42.0,13.0,0.23688538,0.18262674,0.270993,0.1724508,0.12676404
42.0,14.0,0.25023532,0.19290775,0.3089572,0.18665135,0.049867094
42.0,15.0,0.09537651,0.24775417,0.13196467,0.10086443,0.4189239
42.0,16.0,0.27381638,0.18664356,0.26526403,0.179959,0.080256425
42.0,17.0,0.26056275,0.19812395,0.305496,0.18517256,0.03697213
42.0,18.0,0.2188295,0.17482881,0.24361014,0.16469339,0.18760212
42.0,19.0,0.19456308,0.32055223,0.28465286,0.1703263,0.01689385
42.0,20.0,0.16517472,0.25970978,0.20306492,0.13881317,0.22450046
42.0,23.0,0.25313753,0.16596419,0.24425763,0.16444337,0.15890871
42.0,24.0,0.04018462,0.05612368,0.034415267,0.07924507,0.78421414
42.0,25.0,0.2510298,0.16538534,0.2449126,0.1599455,0.16728106
42.0,28.0,0.31700954,0.18366623,0.2683351,0.16699049,0.053142708
42.0,31.0,0.0028082528,0.40612656,0.010483387,0.099665925,0.4806002
43.0,1.0,0.2942078,0.15800473,0.1682582,0.11822577,0.25485665
43.0,2.0,0.22294271,0.17742094,0.16392681,0.11071829,0.31782532
43.0,3.0,0.25396404,0.16874197,0.20805319,0.13346316,0.22748353
43.0,4.0,0.23152848,0.16377519,0.20180324,0.12748285,0.26735187
43.0,5.0,0.24500157,0.16088206,0.20055178,0.12877826,0.25655007
43.0,6.0,0.24211536,0.17284271,0.23779373,0.14035855,0.10586841
43.0,7.0,0.2149535,0.16392082,0.19880159,0.13278608,0.28033435
43.0,8.0,0.21699715,0.16483793,0.23697548,0.14458863,0.1279113
43.0,9.0,0.19179663,0.16121972,0.19285789,0.12784064,0.31893703
43.0,10.0,0.12869634,0.21516405,0.13289991,0.091167174,0.42587388
43.0,11.0,0.21544006,0.16406743,0.2299445,0.14786358,0.23349085
43.0,12.0,0.19381246,0.15061587,0.2001894,0.13578084,0.22059159
43.0,13.0,0.18605384,0.24661188,0.21985574,0.13514128,0.20412388
43.0,14.0,0.18862413,0.1613852,0.22296704,0.14604583,0.27089754
43.0,15.0,0.1064701,0.27430037,0.13474849,0.10423991,0.37631857
43.0,16.0,0.13863252,0.12741634,0.18595858,0.13111748,0.4090464
43.0,17.0,0.26308832,0.18363467,0.2561475,0.18426557,0.10034523
43.0,18.0,0.24108382,0.17199667,0.2607809,0.17277928,0.14222422
43.0,19.0,0.27289087,0.190783,0.3131636,0.19014525,0.018771527
43.0,20.0,0.17608435,0.14589517,0.18078518,0.15266642,0.33559024
43.0,21.0,0.31455705,0.19304197,0.3003219,0.16957405,0.0071609747
43.0,22.0,0.17804968,0.28945628,0.1885133,0.12364928,0.21306032
43.0,23.0,0.19943419,0.32991377,0.28341565,0.1701362,0.0076071457
43.0,25.0,0.30658054,0.19321887,0.26496735,0.18331006,0.039959364
43.0,32.0,0.3259557,0.21031365,0.25992355,0.17933242,0.00591075
44.0,1.0,0.33510312,0.19123103,0.2090862,0.13168682,0.12531908
44.0,2.0,0.27740046,0.15917444,0.20608254,0.13121985,0.21716538
